corpus,model_type,feature,term,coef,p_value,aic,n
seame,cs_directionality,F0tiltavg,has_repetition[T.True],12.308723333097687,0.021291129181894294,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,C(gender)[T.male],84.4840226447468,1.3402236137212836e-22,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,C(age_bucket)[T.25+],107.82294128318969,5.24817388376687e-09,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,C(age_bucket)[T.<19],593.7616443209648,4.372686483368783e-11,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,C(nationality)[T.singaporean],199.54732947268366,4.699738535644656e-39,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,is_l1_to_l2,-33.731725565983545,0.06648505253192113,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,is_l1_to_l2:has_discourse_marker[T.True],19.59195816402057,0.07615695699417563,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,is_l1_to_l2:C(gender)[T.male],47.9122807230946,1.2098930901197662e-05,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,is_l1_to_l2:C(age_bucket)[T.25+],-28.54863452739984,0.1829916988903668,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,is_l1_to_l2:C(age_bucket)[T.<19],-2.8281399037271484,0.9806952441665446,457165.8648508108,30292
seame,cs_directionality,F0tiltavg,is_l1_to_l2:C(nationality)[T.singaporean],19.214352491312866,0.2820741808287762,457165.8648508108,30292
seame,cs_directionality,F0tiltstd,Intercept,74.5173172781198,2.2156585952034728e-38,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,has_discourse_marker[T.True],2.182234678221925,0.4887147263593591,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,has_repetition[T.True],-3.700502008545074,0.05615167889386569,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,C(gender)[T.male],72.30364820962309,3.4849281643536936e-117,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,C(age_bucket)[T.25+],-45.459613467020404,1.1161879696850496e-11,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,C(age_bucket)[T.<19],-79.04000519534316,0.015475101102986128,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,C(nationality)[T.singaporean],4.61036475831834,0.40406188603534,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,is_l1_to_l2,19.946216463883474,0.0027588404961286397,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,is_l1_to_l2:has_discourse_marker[T.True],-10.697624847295948,0.007558329406843971,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,is_l1_to_l2:C(gender)[T.male],-42.59734845510907,7.88107739888413e-27,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,is_l1_to_l2:C(age_bucket)[T.25+],7.874658097132098,0.3109400883274503,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,is_l1_to_l2:C(age_bucket)[T.<19],3.183882596531953,0.9400969897567918,395689.0742424756,30292
seame,cs_directionality,F0tiltstd,is_l1_to_l2:C(nationality)[T.singaporean],-14.830207933873115,0.02200742858873151,395689.0742424756,30292
seame,cs_directionality,F0msestd,Intercept,40.80557643451408,9.326433867148839e-14,392776.81042599655,30292
seame,cs_directionality,F0msestd,has_discourse_marker[T.True],13.88909811064951,3.7864194825626057e-06,392776.81042599655,30292
seame,cs_directionality,F0msestd,has_repetition[T.True],2.984707166300508,0.10602942308665908,392776.81042599655,30292
seame,cs_directionality,F0msestd,C(gender)[T.male],-23.740643345377123,1.7367062426954277e-15,392776.81042599655,30292
seame,cs_directionality,F0msestd,C(age_bucket)[T.25+],-14.85868944242841,0.019825026374311133,392776.81042599655,30292
seame,cs_directionality,F0msestd,C(age_bucket)[T.<19],-111.81598187819151,0.0003262973380807311,392776.81042599655,30292
seame,cs_directionality,F0msestd,C(nationality)[T.singaporean],58.29993415577901,1.9685784254441755e-28,392776.81042599655,30292
seame,cs_directionality,F0msestd,is_l1_to_l2,29.26140364874311,4.082227508429819e-06,392776.81042599655,30292
seame,cs_directionality,F0msestd,is_l1_to_l2:has_discourse_marker[T.True],-6.910768563873579,0.07019553953144954,392776.81042599655,30292
seame,cs_directionality,F0msestd,is_l1_to_l2:C(gender)[T.male],-11.365909664390301,0.0026571818750989857,392776.81042599655,30292
seame,cs_directionality,F0msestd,is_l1_to_l2:C(age_bucket)[T.25+],-20.844455880334404,0.0048925541966625815,392776.81042599655,30292
seame,cs_directionality,F0msestd,is_l1_to_l2:C(age_bucket)[T.<19],19.944096124688148,0.6213678933231939,392776.81042599655,30292
seame,cs_directionality,F0msestd,is_l1_to_l2:C(nationality)[T.singaporean],-43.338393479054666,2.2217805980059783e-12,392776.81042599655,30292
seame,cs_directionality,1F0max,Intercept,245.60971136151284,0.0,331653.13878850645,30292
seame,cs_directionality,1F0max,has_discourse_marker[T.True],-1.6849029572722682,0.12398070748340705,331653.13878850645,30292
seame,cs_directionality,1F0max,has_repetition[T.True],-0.9707388865884314,0.14937499141364796,331653.13878850645,30292
seame,cs_directionality,1F0max,C(gender)[T.male],-102.07425786257842,0.0,331653.13878850645,30292
seame,cs_directionality,1F0max,C(age_bucket)[T.25+],-12.277403061230924,1.30353589908209e-07,331653.13878850645,30292
seame,cs_directionality,1F0max,C(age_bucket)[T.<19],-55.64954266926181,9.366175336769676e-07,331653.13878850645,30292
seame,cs_directionality,1F0max,C(nationality)[T.singaporean],10.270228618501081,8.916495363504774e-08,331653.13878850645,30292
seame,cs_directionality,1F0max,is_l1_to_l2,-3.7230023815478788,0.10785581993350465,331653.13878850645,30292
seame,cs_directionality,1F0max,is_l1_to_l2:has_discourse_marker[T.True],0.5711782949219337,0.6814806669523199,331653.13878850645,30292
seame,cs_directionality,1F0max,is_l1_to_l2:C(gender)[T.male],3.754326395702824,0.006485078674803499,331653.13878850645,30292
seame,cs_directionality,1F0max,is_l1_to_l2:C(age_bucket)[T.25+],5.049440294564457,0.061532940903937135,331653.13878850645,30292
seame,cs_directionality,1F0max,is_l1_to_l2:C(age_bucket)[T.<19],4.578665891150635,0.7558126220959572,331653.13878850645,30292
seame,cs_directionality,1F0max,is_l1_to_l2:C(nationality)[T.singaporean],-1.3023522062646355,0.562732410656651,331653.13878850645,30292
seame,cs_directionality,F0max,Intercept,246.7868119316866,0.0,334124.9483735004,30292
seame,cs_directionality,F0max,has_discourse_marker[T.True],-1.9192304951962054,0.09253859815451973,334124.9483735004,30292
seame,cs_directionality,F0max,has_repetition[T.True],-0.3831141346655667,0.5848860313987533,334124.9483735004,30292
seame,cs_directionality,F0max,C(gender)[T.male],-88.37267438987557,0.0,334124.9483735004,30292
seame,cs_directionality,F0max,C(age_bucket)[T.25+],-12.872545693278056,1.0786585389027859e-07,334124.9483735004,30292
seame,cs_directionality,F0max,C(age_bucket)[T.<19],-71.61850681986846,1.3704539354057102e-09,334124.9483735004,30292
seame,cs_directionality,F0max,C(nationality)[T.singaporean],24.957544372836388,1.197470435709342e-35,334124.9483735004,30292
seame,cs_directionality,F0max,is_l1_to_l2,1.8188589771570682,0.4507625844580807,334124.9483735004,30292
seame,cs_directionality,F0max,is_l1_to_l2:has_discourse_marker[T.True],1.3882318284039654,0.3382225245933773,334124.9483735004,30292
seame,cs_directionality,F0max,is_l1_to_l2:C(gender)[T.male],-3.4183943782253587,0.017333542436541734,334124.9483735004,30292
seame,cs_directionality,F0max,is_l1_to_l2:C(age_bucket)[T.25+],1.2814222775641224,0.6487398956060846,334124.9483735004,30292
seame,cs_directionality,F0max,is_l1_to_l2:C(age_bucket)[T.<19],3.3097571574133866,0.8291338979526977,334124.9483735004,30292
seame,cs_directionality,F0max,is_l1_to_l2:C(nationality)[T.singaporean],-6.255930582137385,0.007609028125531354,334124.9483735004,30292
seame,cs_directionality,lastF0max,Intercept,239.93346453962963,0.0,335474.4425201736,30292
seame,cs_directionality,lastF0max,has_discourse_marker[T.True],-5.86518876269743,4.994772310945807e-07,335474.4425201736,30292
seame,cs_directionality,lastF0max,has_repetition[T.True],-1.6636746548263082,0.020352152301171385,335474.4425201736,30292
seame,cs_directionality,lastF0max,C(gender)[T.male],-82.87706096982646,0.0,335474.4425201736,30292
seame,cs_directionality,lastF0max,C(age_bucket)[T.25+],-18.514703626396035,7.921018658737688e-14,335474.4425201736,30292
seame,cs_directionality,lastF0max,C(age_bucket)[T.<19],-56.48713892930724,2.952383991315869e-06,335474.4425201736,30292
seame,cs_directionality,lastF0max,C(nationality)[T.singaporean],20.50692427354568,1.2581308165576994e-23,335474.4425201736,30292
seame,cs_directionality,lastF0max,is_l1_to_l2,2.5882923030307308,0.2939362925305229,335474.4425201736,30292
seame,cs_directionality,lastF0max,is_l1_to_l2:has_discourse_marker[T.True],4.260604579149337,0.004049337288334512,335474.4425201736,30292
seame,cs_directionality,lastF0max,is_l1_to_l2:C(gender)[T.male],-6.313519673473126,1.7266161926226707e-05,335474.4425201736,30292
seame,cs_directionality,lastF0max,is_l1_to_l2:C(age_bucket)[T.25+],2.1193599989760346,0.4612552925988711,335474.4425201736,30292
seame,cs_directionality,lastF0max,is_l1_to_l2:C(age_bucket)[T.<19],-0.6696733583715115,0.9659373888916754,335474.4425201736,30292
seame,cs_directionality,lastF0max,is_l1_to_l2:C(nationality)[T.singaporean],-5.301747964171603,0.02696118161096164,335474.4425201736,30292
seame,cs_directionality,lastF0avg,Intercept,200.51923638629,0.0,324480.81795998773,30292
seame,cs_directionality,lastF0avg,has_discourse_marker[T.True],-4.717143725623929,1.2530891134141202e-06,324480.81795998773,30292
seame,cs_directionality,lastF0avg,has_repetition[T.True],-2.410391899948098,5.5927391339686156e-05,324480.81795998773,30292
seame,cs_directionality,lastF0avg,C(gender)[T.male],-58.62905321522199,0.0,324480.81795998773,30292
seame,cs_directionality,lastF0avg,C(age_bucket)[T.25+],-10.190706667904575,8.139195479995336e-07,324480.81795998773,30292
seame,cs_directionality,lastF0avg,C(age_bucket)[T.<19],-61.27909864455308,1.2112045656526836e-09,324480.81795998773,30292
seame,cs_directionality,lastF0avg,C(nationality)[T.singaporean],11.702763940878196,6.973776781639966e-12,324480.81795998773,30292
seame,cs_directionality,lastF0avg,is_l1_to_l2,4.886193117797663,0.017528709278034293,324480.81795998773,30292
seame,cs_directionality,lastF0avg,is_l1_to_l2:has_discourse_marker[T.True],3.2363342364103196,0.008851563456755099,324480.81795998773,30292
seame,cs_directionality,lastF0avg,is_l1_to_l2:C(gender)[T.male],-9.191127549395205,6.437983793352822e-14,324480.81795998773,30292
seame,cs_directionality,lastF0avg,is_l1_to_l2:C(age_bucket)[T.25+],1.2318424079191936,0.6076371011904519,324480.81795998773,30292
seame,cs_directionality,lastF0avg,is_l1_to_l2:C(age_bucket)[T.<19],-1.886333979246512,0.885324830398543,324480.81795998773,30292
seame,cs_directionality,lastF0avg,is_l1_to_l2:C(nationality)[T.singaporean],-5.440281037527226,0.006499493602171467,324480.81795998773,30292
